connectorID,X,Y,Z,skeletonID,distribution
12817925,484731,209580,132840,1165857,Medial
10969818,485528,210799,134160,1316815,MedialLateral
9078156,489339,210148,134080,2437627,Medial
9078088,487998,211010,134040,2437627,Medial
9077306,487576,209113,134040,2260024,AnteriorMedial
12974248,482510,210068,134000,2371391,AnteriorMedialLateral
9322103,485163,208559,133960,2371391,AnteriorMedialLateral
11536794,483306,210281,133920,4016205,AnteriorMedialLateralSoma
11034023,483520,210419,133840,1078501,AnteriorMedialLateralSoma
11027654,488046,209460,133760,291245,Medial
11536054,488297,210981,133640,2968800,Medial
11536708,483356,209949,133600,277739,AnteriorMedialLateralSoma
11537719,484990,211006,133600,858335,MedialLateral
11536077,488789,211138,133600,858335,MedialLateral
11027334,487630,209432,133480,291245,Medial
9322207,488782,209582,133440,2371391,AnteriorMedialLateral
12353155,486909,209433,133400,2977775,AnteriorMedialLateral
12817364,485388,209013,133400,2371391,AnteriorMedialLateral
11536380,484438,209282,133320,1165857,Medial
11536342,484982,209039,133280,4034601,AnteriorMedialLateralSoma
11573729,485186,210969,133280,2968800,Medial
11536225,486005,209447,133160,2161847,MedialSoma
12353047,489369,211291,133560,2260024,AnteriorMedial
9078445,489607,210394,133560,2260024,AnteriorMedial
10969341,484096,210042,134560,1316815,MedialLateral
9076982,486743,208922,134520,2260024,AnteriorMedial
9787666,487803,210521,134440,2437627,Medial
10969277,484649,210742,134400,1316815,MedialLateral
9535115,487332,209658,134400,2416268,Medial
10969315,482524,210314,134200,1316815,MedialLateral
25179740,485006,208378,134200,2692549,Medial
11320618,454120,211538,138240,2437415,MedialLateralSoma
11319202,454513,211604,138240,2437415,MedialLateralSoma
10529407,454824,212985,137920,2161847,MedialSoma
11319173,454114,212044,138280,2437415,MedialLateralSoma
25347742,453869,211312,138520,3410595,Medial
11319046,454066,213019,138280,277739,AnteriorMedialLateralSoma
12352457,453674,214190,138920,1195729,AnteriorMedialLateralSoma
8282126,454664,215634,138880,2439409,AnteriorMedialLateralSoma
9589598,454900,213919,138880,2439409,AnteriorMedialLateralSoma
11315963,453144,213950,138840,1316642,AnteriorMedialLateralSoma
25661822,455864,214694,138840,295022,MedialSoma
5080840,451627,214366,138760,2161847,MedialSoma
9588961,451945,213971,138680,874283,MedialLateral
9588924,452310,213809,138640,874283,MedialLateral
11310606,462027,208471,136760,2439409,AnteriorMedialLateralSoma
9087752,464186,208737,136720,1324419,MedialLateral
12809720,463086,208892,136760,2693623,MedialLateralSoma
12809540,461430,208850,136480,2693623,MedialLateralSoma
8279892,448879,217851,139760,1316750,AnteriorMedialLateral
9073314,470957,207169,136720,2856560,Medial
25206824,471841,207598,136800,291245,Medial
9073424,471565,207552,136880,2693623,MedialLateralSoma
10823453,458273,212841,137640,2825338,Medial
25188823,456363,213433,137240,2371391,AnteriorMedialLateral
9320418,460561,209958,136880,2371391,AnteriorMedialLateral
10330258,461522,210399,137000,874386,AnteriorMedialLateral
5080555,447432,218509,138960,1316642,AnteriorMedialLateralSoma
8038020,449014,218142,138760,1316750,AnteriorMedialLateral
13465494,472346,195226,141840,873760,AnteriorMedialLateral
13465424,472393,195452,142160,2161592,MedialSoma
13465001,472894,195012,139080,3995133,Medial
13343410,456709,201237,140520,858335,MedialLateral
13343400,456714,201090,140320,291245,Medial
13343323,456864,200703,140920,2416268,Medial
25208099,457633,201616,140880,858335,MedialLateral
8424424,469318,209365,136600,2161592,MedialSoma
1691338,468364,208615,136600,2437415,MedialLateralSoma
25259099,469123,209331,136840,2437415,MedialLateralSoma
13343749,458314,201477,140800,1078501,AnteriorMedialLateralSoma
12686392,461712,209940,137040,2161847,MedialSoma
12610870,459805,209117,137160,291245,Medial
12608239,459264,207033,138360,277739,AnteriorMedialLateralSoma
12607733,458706,206784,141360,874283,MedialLateral
12606563,472300,205273,147840,2366503,MedialSoma
12550487,468062,204329,144280,3473470,Medial
11086010,466908,207729,140200,4016205,AnteriorMedialLateralSoma
9886431,467089,207659,139920,2692549,Medial
12537870,466697,207483,139800,2692549,Medial
12900632,458533,211881,135520,1245884,AnteriorMedialLateralSoma
12900610,458319,212072,135480,1324847,AnteriorMedialLateral
12900683,458521,211733,136080,2416268,Medial
12900500,460579,210853,135160,858335,MedialLateral
12900402,460648,211227,135000,7164401,Medial
12900191,460707,211106,134880,4034601,AnteriorMedialLateralSoma
12895806,468049,205100,143440,2161847,MedialSoma
11544948,467772,205297,143200,4016205,AnteriorMedialLateralSoma
11546589,468257,205275,143160,4034601,AnteriorMedialLateralSoma
11545015,467616,204695,143080,3474146,Medial
11544994,467943,205331,143040,4016205,AnteriorMedialLateralSoma
7820584,441218,224020,138120,2437415,MedialLateralSoma
25338031,444174,221659,137920,295022,MedialSoma
7823048,443952,222698,137520,1316815,MedialLateral
25643060,443058,222660,137560,3626399,MedialLateral
7820779,442392,223892,137520,858335,MedialLateral
7607612,442094,225151,138480,1316815,MedialLateral
7648236,442696,224835,137840,2260024,AnteriorMedial
7648494,439985,224619,137760,2437415,MedialLateralSoma
12793843,461902,211630,135040,1060157,AnteriorMedialLateral
12792845,467354,205193,143720,2161847,MedialSoma
12791896,465293,206009,140800,2161847,MedialSoma
12786264,459715,199160,139920,1195742,MedialSoma
12767061,457509,200853,141920,2778158,Medial
12767024,457896,201101,141640,1246030,MedialSoma
13467612,471767,198397,139880,1165857,Medial
13466097,474078,200329,139720,291245,Medial
13465523,472063,194981,141600,873760,AnteriorMedialLateral
9106394,449895,219340,138640,4034601,AnteriorMedialLateralSoma
9579455,448903,219325,138760,1316642,AnteriorMedialLateralSoma
7743095,444770,221138,138400,295022,MedialSoma
7841207,449213,219412,138360,2371162,Medial
7749105,447336,220889,138240,2371162,Medial
12943727,442903,224467,137280,291245,Medial
9531029,442242,225216,137520,2416268,Medial
12532245,459664,205698,140160,4016205,AnteriorMedialLateralSoma
12523304,471078,204775,147480,3474918,Medial
12449576,453516,202985,140800,1209950,MedialLateralSoma
11451829,459745,208930,137520,4034601,AnteriorMedialLateralSoma
11450018,454826,211466,137640,2439409,AnteriorMedialLateralSoma
11449831,455633,211814,138040,2439409,AnteriorMedialLateralSoma
11432427,463398,210290,135240,858335,MedialLateral
13794910,463321,210068,135400,1245884,AnteriorMedialLateralSoma
11432451,463822,210441,135520,2416268,Medial
12482563,457788,207006,141360,1316578,MedialLateral
11785698,457864,206977,141040,1246053,MedialLateralSoma
12607902,459570,207556,142080,874283,MedialLateral
12482837,459017,206935,141200,1246044,MedialSoma
12482484,458318,206983,141080,2161592,MedialSoma
12343122,458509,206625,141000,1209950,MedialLateralSoma
12482427,458198,206709,140840,3474205,MedialLateralSoma
11366266,477334,196556,143280,3442503,Medial
11366258,476677,196267,143320,3442503,Medial
11357043,460744,197008,141080,3442503,Medial
11351220,467678,204254,144520,1078501,AnteriorMedialLateralSoma
11326698,454268,213312,135640,1316750,AnteriorMedialLateral
11326348,449054,214418,137760,2971986,AnteriorMedialLateral
25259275,454901,204544,143000,2366503,MedialSoma
12532995,456855,205564,139000,2161847,MedialSoma
12532931,456657,206029,139720,277739,AnteriorMedialLateralSoma
12060347,459773,205572,139760,2438338,AnteriorMedialLateral
9532467,478142,208945,135280,1324847,AnteriorMedialLateral
12974469,481402,209742,133680,2416268,Medial
25363395,481704,209845,133680,277739,AnteriorMedialLateralSoma
13075947,481914,209569,134080,2371391,AnteriorMedialLateral
12969464,491041,209267,133200,2366503,MedialSoma
12226110,471676,201389,138960,2979401,Medial
12344179,472624,201887,138800,3656678,Medial
25205520,472123,201579,138240,1165857,Medial
25205640,473232,201317,138200,2368115,Medial
12796657,465526,215755,139880,295022,MedialSoma
12039890,455723,203315,139960,3474205,MedialLateralSoma
12039607,456469,204697,142640,3474205,MedialLateralSoma
12004801,470006,205268,147160,3474146,Medial
11938503,466937,193973,140400,2366503,MedialSoma
11938260,471671,195279,140200,2366503,MedialSoma
11914448,471463,196432,139880,2437415,MedialLateralSoma
11909851,471849,197435,139840,4016205,AnteriorMedialLateralSoma
11891478,475963,198461,142280,2193348,MedialLateralSoma
11799717,474362,202257,140680,3473442,Medial
11763120,472602,208698,136680,2437415,MedialLateralSoma
25181730,472136,208516,136640,291245,Medial
11761694,477772,205784,135080,2437415,MedialLateralSoma
11747797,483592,208503,135200,2856560,Medial
11651406,452649,218059,139720,308072,MedialLateral
11651344,452131,217386,138840,308072,MedialLateral
11596294,485615,209900,132400,2161847,MedialSoma
11596271,485543,210228,132400,2161847,MedialSoma
11575530,485441,207729,134200,1324847,AnteriorMedialLateral
11547535,463647,206886,138520,2968800,Medial
11547248,463854,206413,139400,2162185,MedialSoma
11547200,463660,206887,139680,2162185,MedialSoma
11547091,464406,205808,140320,2161847,MedialSoma
11546991,465741,206270,140440,3474828,Medial
11546949,464209,204428,140040,1165857,Medial
11546910,464251,203930,140200,2979401,Medial
11546718,465197,206612,140760,873760,AnteriorMedialLateral
11546057,465463,206805,141840,1246030,MedialSoma
11545974,464914,206385,141520,2439409,AnteriorMedialLateralSoma
11545951,465056,206180,141240,2161847,MedialSoma
11545887,466889,205605,140800,2161592,MedialSoma
11545854,466382,205509,140840,858335,MedialLateral
11545668,466808,205282,141440,2161592,MedialSoma
11545502,466323,204660,142040,3474587,Medial
11545550,467364,205511,142080,1316578,MedialLateral
11545379,466188,205221,142200,1316578,MedialLateral
11545229,466780,204519,142600,2778346,Medial
11545143,467925,204929,143000,4034601,AnteriorMedialLateralSoma
12792749,466507,205110,143080,1165857,Medial
11544755,467912,204766,144200,2437415,MedialLateralSoma
11544704,466925,204346,144160,4034601,AnteriorMedialLateralSoma
11544563,468437,204317,145320,277739,AnteriorMedialLateralSoma
11544639,468142,204677,145320,873760,AnteriorMedialLateral
11544417,468372,203927,144480,2778280,Medial
11543392,468538,204635,144760,4034601,AnteriorMedialLateralSoma
11543166,469042,204745,145960,2693316,AnteriorMedialLateralSoma
11543124,469595,204334,147000,2161847,MedialSoma
11543066,469612,204982,147000,1246030,MedialSoma
11542860,472587,205607,147240,3474146,Medial
11542844,472190,205472,147120,3474146,Medial
11542741,470898,205752,147720,3474113,MedialDescending
11542692,470363,205412,147600,3474113,MedialDescending
12523278,470553,204665,147600,3474918,Medial
11542489,467114,195371,140440,3474091,Medial
11938499,467063,194812,140440,2366503,MedialSoma
11541981,472109,195514,139360,1209950,MedialLateralSoma
11541904,472293,195858,139880,2439409,AnteriorMedialLateralSoma
11541865,472280,195590,139800,2968800,Medial
11541798,471498,193384,140840,4034601,AnteriorMedialLateralSoma
12350394,471221,194325,141040,873760,AnteriorMedialLateral
11541646,471197,194162,141000,3474205,MedialLateralSoma
11541482,472070,195183,140520,2968800,Medial
11541228,468961,196637,140440,2437415,MedialLateralSoma
11540910,471995,197210,140000,4016205,AnteriorMedialLateralSoma
13464886,472180,196412,140040,1075688,MedialLateral
11540738,471506,197355,140160,2439409,AnteriorMedialLateralSoma
11540691,472310,198353,140520,1165857,Medial
25876582,472482,198508,140440,1075688,MedialLateral
11540062,475960,197848,142720,2193348,MedialLateralSoma
11539875,475114,196600,142000,2778346,Medial
11539681,476245,198433,141880,4034601,AnteriorMedialLateralSoma
11858526,475606,199294,141760,2162185,MedialSoma
11539413,474367,200552,140960,3473442,Medial
11833889,473416,200127,140880,3473470,Medial
11539247,471882,201791,138320,1165857,Medial
10821476,457868,210551,137880,277739,AnteriorMedialLateralSoma
25876561,466776,195167,140720,3987229,Medial
12349690,466474,194585,140760,1246030,MedialSoma
11504968,466667,194937,140960,3410595,Medial
11493666,447563,218556,139360,2162185,MedialSoma
11311734,466744,193425,140760,874386,AnteriorMedialLateral
11310938,470796,207693,137120,2439409,AnteriorMedialLateralSoma
11310877,467639,206667,136480,2439409,AnteriorMedialLateralSoma
11309932,461109,211570,137560,2439409,AnteriorMedialLateralSoma
9589210,450727,213510,138760,2439409,AnteriorMedialLateralSoma
9589175,451004,213373,138600,874283,MedialLateral
11227134,467567,202950,135400,2968800,Medial
25258830,466886,202919,135280,2439409,AnteriorMedialLateralSoma
11227115,466614,202448,135240,2968800,Medial
12766970,459067,199719,141280,2416268,Medial
12766937,458946,199971,140960,2416268,Medial
11225959,459564,199743,141040,4016205,AnteriorMedialLateralSoma
11215426,462452,207371,139400,4034601,AnteriorMedialLateralSoma
11115915,477624,205694,134120,2439409,AnteriorMedialLateralSoma
11115892,477889,205772,134200,2439409,AnteriorMedialLateralSoma
11112336,490783,210617,133280,2260024,AnteriorMedial
11112293,491038,210421,133120,2692549,Medial
11112252,491021,210591,133240,2692549,Medial
11112074,491787,209995,132960,2692549,Medial
12353006,491103,209789,133000,2366503,MedialSoma
11535882,491897,209304,133000,1324847,AnteriorMedialLateral
11111944,492812,209768,132640,2692549,Medial
12338719,465121,204705,143960,2778280,Medial
10913038,465394,204703,143960,1165857,Medial
10913049,465219,203809,143760,2193348,MedialLateralSoma
12841246,464603,203706,143640,3813833,Medial
12100572,465311,204102,143720,4034601,AnteriorMedialLateralSoma
12792084,464887,204183,143440,3813833,Medial
25346710,465586,204627,143440,1165857,Medial
11545116,467873,205181,142880,1078501,AnteriorMedialLateralSoma
10912955,467109,205302,142920,2909578,AnteriorMedialLateral
11538782,472564,205370,138000,1324847,AnteriorMedialLateral
11352297,470911,205446,147880,1078501,AnteriorMedialLateralSoma
11542986,472990,205196,146480,2642963,Medial
25854524,472340,205098,146720,3473442,Medial
25181952,472538,205656,148160,1246030,MedialSoma
11829262,471498,205092,147200,3473442,Medial
11542779,469714,204830,147400,1246030,MedialSoma
11829314,471021,204665,147120,3473442,Medial
11829353,469972,204583,147000,3473442,Medial
10876415,469018,204549,146640,2161847,MedialSoma
11543179,468010,204123,145800,3474205,MedialLateralSoma
12605932,467806,204370,145800,2778346,Medial
13807936,468117,204289,145840,2439409,AnteriorMedialLateralSoma
11543318,467850,204377,145160,2693623,MedialLateralSoma
11543338,468406,204394,145040,3474146,Medial
11543371,468212,204754,144960,1165857,Medial
11351334,467212,204167,144560,1078501,AnteriorMedialLateralSoma
11543470,467058,204045,144480,1202308,Medial
25344829,465641,205580,140800,7781545,Medial
11538528,473815,209655,134920,858335,MedialLateral
11538487,473709,209362,135000,291245,Medial
11537767,487030,210588,133080,867713,MedialLateral
25328198,487535,209360,133120,2977775,AnteriorMedialLateral
12449427,454768,203505,140400,1209950,MedialLateralSoma
12521546,459186,207384,141720,873760,AnteriorMedialLateral
12519377,458276,206055,138960,2161592,MedialSoma
12487315,456876,203212,140240,2693623,MedialLateralSoma
12487209,456706,207001,141520,2161847,MedialSoma
12535673,456582,206902,142200,1078501,AnteriorMedialLateralSoma
12487139,456163,206586,142080,1246030,MedialSoma
12487114,456757,206925,141840,2161847,MedialSoma
12520271,457136,206577,141800,1316578,MedialLateral
12482888,457951,206731,141280,3474205,MedialLateralSoma
12478948,468339,206913,136640,2366503,MedialSoma
25258894,467588,204970,136600,4034601,AnteriorMedialLateralSoma
12476210,466228,201988,135520,277739,AnteriorMedialLateralSoma
12476021,468035,203056,135880,1165857,Medial
12475992,467731,202798,135800,2368115,Medial
12393823,478615,209608,134280,4016205,AnteriorMedialLateralSoma
12378475,455335,213350,136920,291245,Medial
12378465,452459,209301,138880,1075688,MedialLateral
12378459,452608,209566,139080,4034601,AnteriorMedialLateralSoma
25654486,467320,203671,135480,2969561,Medial
12378180,466872,203475,135560,2969561,Medial
12460712,473083,200870,141040,1078501,AnteriorMedialLateralSoma
12354785,484023,209834,133040,1165857,Medial
12353115,489441,209759,132920,2371391,AnteriorMedialLateral
12352716,449579,215015,137440,1165857,Medial
25645299,454444,215315,139360,2369058,MedialLateral
12351842,456447,215361,139680,2193348,MedialLateralSoma
12351765,457316,215523,140040,1075688,MedialLateral
12350944,476345,197378,142280,2161847,MedialSoma
25883379,476010,197231,142000,2193348,MedialLateralSoma
12350651,473848,199862,141000,2366503,MedialSoma
11539358,473895,199394,140800,1246030,MedialSoma
11539333,473431,199618,140800,3473402,MedialSoma
12350516,473679,199492,140360,4034601,AnteriorMedialLateralSoma
12349492,477103,208367,135360,291245,Medial
25180847,477317,208879,135400,291245,Medial
25180326,479763,209091,135400,2437965,MedialSoma
12349169,479719,208717,135200,2161592,MedialSoma
12348877,483410,208035,134240,4034601,AnteriorMedialLateralSoma
25181710,471688,207380,136480,1245884,AnteriorMedialLateralSoma
12336889,463146,208248,137480,2437415,MedialLateralSoma
12326785,462421,208356,137040,2968800,Medial
12300409,468026,206104,136600,2366503,MedialSoma
12378205,468012,206041,136360,277739,AnteriorMedialLateralSoma
12226501,470704,208161,137080,2161592,MedialSoma
12840564,465609,202099,135120,1165857,Medial
11227068,465990,202012,135120,2968800,Medial
12476290,465598,201163,135520,1209950,MedialLateralSoma
25654263,466736,202582,135680,2368115,Medial
12840506,467144,203403,136080,2437415,MedialLateralSoma
12378220,468300,207263,136240,2437627,Medial
12896876,467222,206413,136600,1246030,MedialSoma
12174188,467429,204341,136640,1246030,MedialSoma
25258892,467697,204923,136320,4034601,AnteriorMedialLateralSoma
12840281,467403,208441,134440,1209950,MedialLateralSoma
12840304,467724,208249,134640,3824369,Medial
12840266,467167,208212,134760,1209950,MedialLateralSoma
12840182,466311,207735,134920,1209950,MedialLateralSoma
25355015,466584,207506,135160,1209950,MedialLateralSoma
12840245,466857,207703,135320,1209950,MedialLateralSoma
11034438,473556,209814,134360,1078501,AnteriorMedialLateralSoma
11538229,474254,209344,135360,858335,MedialLateral
9524591,473432,209463,135640,2778308,MedialLateral
10782485,456534,206576,141120,2778280,Medial
12487093,456758,206331,141120,1165857,Medial
12482541,457244,206884,141520,1316578,MedialLateral
12487218,456590,206578,141520,2161847,MedialSoma
10782440,456493,206911,141240,2778280,Medial
11785670,457000,206374,140560,1246053,MedialLateralSoma
10763599,456369,205814,139920,2437415,MedialLateralSoma
10763098,456967,204376,139760,2437415,MedialLateralSoma
10759379,457409,201642,141240,2437415,MedialLateralSoma
13447085,478851,206047,134480,4034601,AnteriorMedialLateralSoma
10757303,478327,206193,134840,2693623,MedialLateralSoma
12778033,457930,201416,141280,1246030,MedialSoma
12766989,457531,200948,141280,2416268,Medial
10756502,457676,201499,141400,2693623,MedialLateralSoma
10727488,471309,195019,140920,2693623,MedialLateralSoma
11541542,471316,194764,140720,3473938,Medial
11541098,471202,197286,140480,3474205,MedialLateralSoma
10727369,471528,196696,140560,2693623,MedialLateralSoma
11897178,471542,197095,140560,2968800,Medial
11540825,472060,197479,140320,2968800,Medial
25277021,471813,197984,140400,1165857,Medial
10726663,475938,198625,141720,2693623,MedialLateralSoma
10725254,473812,204484,137600,2193348,MedialLateralSoma
10725252,473703,204640,137560,2193348,MedialLateralSoma
10725237,473604,204677,137440,2193348,MedialLateralSoma
11750241,473552,204505,137280,873760,AnteriorMedialLateral
10725043,473945,201542,138760,2193348,MedialLateralSoma
10709787,468470,196445,140360,2193348,MedialLateralSoma
12526461,468502,195907,140240,873760,AnteriorMedialLateral
11943450,467758,195972,140400,3474091,Medial
12662465,468421,196515,141000,2778280,Medial
25320789,468344,196677,140800,7774420,Medial
10701724,473908,202120,140520,2193348,MedialLateralSoma
10701654,473552,201669,140080,2193348,MedialLateralSoma
11750148,483777,207359,134440,873760,AnteriorMedialLateral
12353475,483747,207675,133920,1165857,Medial
11574463,484043,207718,134160,2693623,MedialLateralSoma
12348946,484334,208205,134160,4034601,AnteriorMedialLateralSoma
11547164,464340,205999,139920,1246053,MedialLateralSoma
10598230,464091,206848,138840,2692600,Medial
10596128,455160,214787,137680,2371162,Medial
10596126,455648,214547,137680,2371162,Medial
25180502,478146,209261,135040,858335,MedialLateral
10096614,456960,212713,137400,308072,MedialLateral
10096580,456638,213122,137560,308072,MedialLateral
10096532,455810,212755,137760,308072,MedialLateral
11115649,468196,203636,134520,2439409,AnteriorMedialLateralSoma
12488530,467703,203720,134680,4016205,AnteriorMedialLateralSoma
12157554,467312,203819,134760,1078501,AnteriorMedialLateralSoma
12362217,472334,201214,141040,2437627,Medial
12445664,472363,201434,141040,1246030,MedialSoma
11003893,474595,200357,140120,2778308,MedialLateral
12460858,474585,200426,139880,291245,Medial
11799150,474958,200616,140080,277739,AnteriorMedialLateralSoma
10999913,475282,209074,135840,2778308,MedialLateral
10890354,471438,206673,137240,2162069,MedialSoma
10890157,474446,209299,135880,2162069,MedialSoma
10886204,467210,208579,134720,1316815,MedialLateral
10885997,467378,208098,135440,1316815,MedialLateral
10885811,467707,208698,135920,1316815,MedialLateral
10885738,466771,208135,135520,1316815,MedialLateral
10885401,461211,211356,134800,1316815,MedialLateral
10884453,457653,214724,135240,1316815,MedialLateral
11546425,465992,206583,142600,4034601,AnteriorMedialLateralSoma
12221881,465046,206844,142320,3473470,Medial
11546131,465436,206397,142200,2369829,Medial
11546188,465164,207080,142240,3473470,Medial
12791368,464348,204320,139880,2368115,Medial
12791731,464631,204266,140320,1165857,Medial
12791456,464545,204205,140120,2368115,Medial
12791195,466222,206163,139080,2692549,Medial
12791217,465586,206071,139240,1324419,MedialLateral
12791246,465876,206292,139440,2371391,AnteriorMedialLateral
12098342,466223,203229,145280,3474214,Medial
12550727,466134,202973,145320,4034601,AnteriorMedialLateralSoma
12522984,466210,203032,144960,3746093,Medial
25650049,466457,203823,144960,3474214,Medial
12151862,466519,203584,144840,1202308,Medial
12338616,466235,203710,144760,2778280,Medial
11543446,467071,204425,144640,1165857,Medial
12070050,467580,203709,145440,3474214,Medial
10969794,485565,210162,134680,1316815,MedialLateral
10969598,473436,209920,134480,1316815,MedialLateral
10969535,475378,209517,135000,1316815,MedialLateral
25206119,474679,203232,137760,7746805,Medial
10433744,453918,202956,140800,2438141,MedialSoma
10330475,460199,206273,139600,874386,AnteriorMedialLateral
10595990,453258,214378,137680,2371162,Medial
9907624,453367,214183,137680,2692549,Medial
13413664,453325,214327,137400,1245884,AnteriorMedialLateralSoma
11432318,458436,206402,139920,1246044,MedialSoma
9077030,486551,208971,134680,291245,Medial
25188124,459207,210243,136640,2371391,AnteriorMedialLateral
9531952,458506,211096,136760,2416268,Medial
25207691,463492,210767,136320,1060157,AnteriorMedialLateral
9530004,493172,209681,133120,2416268,Medial
16678041,496806,210043,132760,277739,AnteriorMedialLateralSoma
12973954,495643,210322,132680,3824369,Medial
16258755,496239,209689,132760,2437415,MedialLateralSoma
25363500,481627,206886,133920,2693316,AnteriorMedialLateralSoma
25363511,482139,207198,133920,2693316,AnteriorMedialLateralSoma
11313210,481385,207245,134160,874386,AnteriorMedialLateral
11575699,481660,207290,134480,4034601,AnteriorMedialLateralSoma
11750168,482355,207557,134240,873760,AnteriorMedialLateral
9524753,475192,209326,135680,2778308,MedialLateral
9605512,457600,208820,140520,1078501,AnteriorMedialLateralSoma
9605309,457492,209082,140320,2371162,Medial
9605301,457805,208886,140240,1246136,MedialSoma
10596436,457883,209601,140280,2371162,Medial
25258582,458263,209225,139680,1246136,MedialSoma
9605206,457871,209158,139440,1246053,MedialLateralSoma
25258613,458521,208974,139520,4030800,AnteriorMedialLateral
9605127,458028,208927,139000,2979401,Medial
12610656,458172,208788,138520,3765147,Medial
9605097,458348,208849,138240,4034601,AnteriorMedialLateralSoma
